0.013565,199,100,10
0.016791,198,100,10
0.112263,199,100,10
0.11922,200,100,10
0.160065,201,100,10
0.27282,201,99,10
0.275331,201,98,10
0.282441,202,98,10
0.28533,203,98,10
0.288271,204,98,10
0.288374,205,98,10
0.36434,204,98,10
0.36802,205,98,10
0.408832,204,98,10
0.411953,205,98,10
0.412058,206,98,10
0.453643,207,98,10
0.534084,206,98,10
0.574881,207,98,10
0.617601,208,98,10
0.647068,207,98,10
0.658399,208,98,10
0.688789,207,98,10
0.690404,206,98,10
0.694778,205,98,10
0.698415,204,98,10
0.699049,203,98,10
0.730738,202,98,10
0.731607,201,98,10
0.732659,200,98,10
0.733706,200,97,10
0.735545,199,97,10
0.739181,200,97,10
0.740744,201,97,10
0.771417,200,97,10
0.774776,199,97,10
0.774787,199,96,10
0.77641,198,96,10
0.819252,197,96,10
0.823351,198,96,10
0.854311,197,96,10
0.858621,196,96,10
0.8644,197,96,10
0.86489,198,96,10
0.865384,199,96,10
0.896469,198,96,10
0.898759,197,96,10
0.901277,196,96,10
0.941115,195,96,10
0.943173,196,96,10
0.976998,195,96,10
0.985173,194,96,10
0.98556,193,96,10
0.985794,192,96,10
0.989257,191,96,10
0.98989,192,96,10
1.017987,191,96,10
1.02842,192,96,10
1.06468,191,96,10
1.06709,190,96,10
1.116764,189,96,10
1.152829,188,96,10
1.154257,187,96,10
1.157164,188,96,10
1.157737,187,96,10
1.158544,188,96,10
1.189821,188,95,10
1.1918,188,94,10
1.19572,188,93,10
1.197511,188,92,10
1.229675,187,92,10
1.233025,186,92,10
1.237284,185,92,10
1.278914,186,92,10
1.278974,187,92,10
1.279063,188,92,10
1.279132,189,92,10
1.305566,188,92,10
1.307873,187,92,10
1.311891,186,92,10
1.313616,187,92,10
1.320364,187,93,10
1.350483,186,93,10
1.353705,186,92,10
1.354012,187,92,10
1.380297,186,92,10
1.383833,186,91,10
1.386668,185,91,10
1.3884,184,91,10
1.390819,185,91,10
1.421189,184,91,10
1.425466,183,91,10
1.428076,183,90,10
1.429195,184,90,10
1.429387,185,90,10
1.430442,186,90,10
1.457863,185,90,10
1.464612,185,89,10
1.504111,186,89,10
1.535443,185,89,10
1.537249,184,89,10
1.579091,185,89,10
1.615445,186,89,10
1.621449,186,90,10
1.651411,185,90,10
1.656185,184,90,10
1.662931,185,90,10
1.663031,186,90,10
1.69105,185,90,10
1.696421,184,90,10
1.696943,185,90,10
1.702574,185,91,10
1.73316,186,91,10
1.807887,185,91,10
1.808911,184,91,10
1.812461,183,91,10
1.813802,184,91,10
1.813994,185,91,10
1.849152,184,91,10
1.849274,183,91,10
1.850984,184,91,10
1.926753,183,91,10
1.959007,182,91,10
1.960518,181,91,10
1.964268,180,91,10
1.965013,181,91,10
1.965434,180,91,10
2.003777,179,91,10
2.032225,178,91,10
2.032466,177,91,10
2.037346,177,90,10
2.037843,176,90,10
2.067472,176,89,10
2.074443,175,89,10
2.079657,176,89,10
2.103872,175,89,10
2.104898,174,89,10
2.112904,175,89,10
2.141254,174,89,10
2.147137,174,88,10
2.178582,173,88,10
2.181501,172,88,10
2.182856,172,87,10
2.221079,171,87,10
2.222427,170,87,10
2.22268,171,87,10
2.247481,170,87,10
2.248225,169,87,10
2.248751,168,87,10
2.257487,169,87,10
2.291515,168,87,10
2.296581,169,87,10
2.33012,168,87,10
2.332117,169,87,10
2.37173,170,87,10
2.371873,171,87,10
2.396185,170,87,10
2.403401,169,87,10
2.403546,169,86,10
2.40575,169,85,10
2.430898,168,85,10
2.437766,167,85,10
2.470375,167,84,10
2.471878,167,83,10
2.477288,168,83,10
2.478035,169,83,10
2.513563,168,83,10
2.522107,167,83,10
2.531822,167,83,11
2.56209,168,83,11
2.563084,169,83,11
2.563207,170,83,11
2.595847,169,83,11
2.596108,169,82,11
2.596551,169,81,11
2.597326,170,81,11
2.625592,169,81,11
2.656574,168,81,11
2.661075,167,81,11
2.665618,167,80,11
2.695529,166,80,11
2.696553,166,79,11
2.70021,165,79,11
2.70237,166,79,11
2.702425,167,79,11
2.703666,168,79,11
2.772009,167,79,11
2.776482,166,79,11
2.782562,167,79,11
2.791199,167,80,11
2.814443,166,80,11
2.816724,165,80,11
2.819626,164,80,11
2.821556,163,80,11
2.823553,164,80,11
2.874461,164,81,11
2.895805,163,81,11
2.900658,162,81,11
2.90628,163,81,11
2.966698,162,81,11
2.978384,163,81,11
3.022391,164,81,11
3.054291,163,81,11
3.055195,162,81,11
3.055519,163,81,11
3.056415,164,81,11
3.081842,163,81,11
3.083565,162,81,11
3.089329,163,81,11
3.089667,164,81,11
3.118648,163,81,11
3.122975,164,81,11
3.155849,165,81,11
3.156327,166,81,11
3.163885,166,82,11
3.164525,166,82,12
3.189648,165,82,12
3.189861,164,82,12
3.190414,165,82,12
3.194169,166,82,12
3.218791,165,82,12
3.222566,165,81,12
3.224564,164,81,12
3.227237,164,80,12
3.239891,164,81,12
3.263672,164,80,12
3.268632,164,79,12
3.271925,165,79,12
3.277759,165,80,12
3.278221,165,81,12
3.305338,164,81,12
3.30755,165,81,12
3.337896,164,81,12
3.344803,165,81,12
3.345427,166,81,12
3.346159,165,81,12
3.369277,165,80,12
3.37333,165,79,12
3.379909,164,79,12
3.380383,163,79,12
3.405851,162,79,12
3.414726,162,78,12
3.415048,163,78,12
3.415312,164,78,12
3.445106,164,77,12
3.453735,164,76,12
3.453981,165,76,12
3.494884,164,76,12
3.495387,165,76,12
3.529736,166,76,12
3.558837,165,76,12
3.564816,166,76,12
3.612345,166,77,12
3.615192,166,78,12
3.64211,165,78,12
3.648966,166,78,12
3.685626,167,78,12
3.719793,166,78,12
3.724957,165,78,12
3.756434,164,78,12
3.790993,163,78,12
3.792547,162,78,12
3.793322,161,78,12
3.798221,162,78,12
3.798612,163,78,12
3.823483,162,78,12
3.824166,162,77,12
3.82558,162,76,12
3.830396,161,76,12
3.859848,160,76,12
3.865951,161,76,12
3.869701,162,76,12
3.874155,162,77,12
3.904014,161,77,12
3.90443,162,77,12
3.904552,163,77,12
3.904985,164,77,12
3.909506,164,78,12
3.950669,163,78,12
3.955636,162,78,12
3.955662,163,78,12
3.955718,164,78,12
3.987583,164,77,12
3.988864,164,76,12
3.989904,164,75,12
3.990295,163,75,12
3.990616,162,75,12
4.012434,162,74,12
4.013288,162,73,12
4.013717,162,72,12
4.014069,162,71,12
4.014314,162,70,12
4.014688,162,69,12
4.016567,162,68,12
4.017814,162,67,12
4.018049,161,67,12
4.020331,161,66,12
4.020623,162,66,12
4.045746,162,65,12
4.048348,162,64,12
4.05046,162,63,12
4.050469,162,62,12
4.053364,163,62,12
4.053548,164,62,12
4.054439,165,62,12
4.059186,165,63,12
4.077772,165,62,12
4.083725,165,61,12
4.11496,164,61,12
4.119186,165,61,12
4.15474,166,61,12
4.180365,165,61,12
4.182192,164,61,12
4.184678,165,61,12
4.184856,166,61,12
4.21794,165,61,12
4.219961,164,61,12
4.25551,163,61,12
4.25563,164,61,12
4.279189,163,61,12
4.317474,163,60,12
4.319585,162,60,12
4.320563,162,59,12
4.356102,163,59,12
4.356166,164,59,12
4.356203,165,59,12
4.388207,166,59,12
4.413698,165,59,12
4.41548,164,59,12
4.44918,163,59,12
4.465946,162,59,12
4.46596,162,60,12
4.525861,161,60,12
4.554451,160,60,12
4.558959,161,60,12
4.571157,161,61,12
4.619347,161,60,12
4.623702,160,60,12
4.631962,160,61,12
4.654615,159,61,12
4.661806,158,61,12
4.662065,159,61,12
4.697686,158,61,12
4.703601,159,61,12
4.703771,160,61,12
4.730865,160,60,12
4.741199,160,61,12
4.761729,159,61,12
4.76566,158,61,12
4.768567,157,61,12
4.770636,156,61,12
4.775167,157,61,12
4.798754,156,61,12
4.799943,155,61,12
4.901766,154,61,12
4.902204,153,61,12
4.904383,154,61,12
4.904719,155,61,12
4.967265,154,61,12
4.969647,155,61,12
4.970124,156,61,12
4.997737,155,61,12
4.998336,154,61,12
5.026362,153,61,12
5.033327,152,61,12
5.064262,151,61,12
5.067875,150,61,12
5.069295,151,61,12
5.097711,150,61,12
5.100604,149,61,12
5.103429,150,61,12
5.103491,151,61,12
5.13018,151,60,12
5.13514,151,59,12
5.136022,150,59,12
5.136675,150,58,12
5.136938,151,58,12
5.162861,151,57,12
5.167463,150,57,12
5.168461,149,57,12
5.16965,148,57,12
5.179974,147,57,12
5.18001,147,58,12
5.197969,146,58,12
5.237622,147,58,12
5.26682,148,58,12
5.278841,148,59,12
5.301829,149,59,12
5.331486,148,59,12
5.334168,147,59,12
5.359647,146,59,12
5.366403,147,59,12
5.395668,146,59,12
5.400578,147,59,12
5.400761,148,59,12
5.430799,147,59,12
5.433384,146,59,12
5.434616,145,59,12
5.463753,145,58,12
5.466397,144,58,12
5.466613,144,57,12
5.468198,144,56,12
5.480489,144,57,12
5.501899,145,57,12
5.53333,144,57,12
5.567036,143,57,12
5.567325,142,57,12
5.567422,141,57,12
5.567964,140,57,12
5.568889,139,57,12
5.570467,140,57,12
5.598681,140,56,12
5.603065,141,56,12
5.603219,142,56,12
5.637002,143,56,12
5.663533,143,55,12
5.664266,142,55,12
5.667932,142,54,12
5.669132,142,53,12
5.669715,143,53,12
5.670127,144,53,12
5.696686,144,52,12
5.703709,145,52,12
5.737141,146,52,12
5.737617,147,52,12
5.770843,148,52,12
5.800101,148,51,12
5.834651,147,51,12
5.835661,146,51,12
5.836982,147,51,12
5.837096,148,51,12
5.837191,149,51,12
5.845845,149,51,13
5.870018,150,51,13
5.870075,151,51,13
5.900519,150,51,13
5.93126,149,51,13
5.932897,150,51,13
5.958722,149,51,13
5.962169,148,51,13
5.963163,149,51,13
5.97068,148,51,13
5.970708,148,52,13
5.990423,149,52,13
5.990498,149,53,13
5.992524,148,53,13
5.992929,147,53,13
6.030738,147,54,13
6.031863,147,55,13
6.048078,146,55,13
6.054154,147,55,13
6.054469,148,55,13
6.077108,147,55,13
6.121413,147,56,13
6.146543,146,56,13
6.153024,147,56,13
6.153186,148,56,13
6.153349,149,56,13
6.180263,148,56,13
6.18475,147,56,13
6.185071,146,56,13
6.217066,145,56,13
6.220386,145,55,13
6.220992,144,55,13
6.221023,145,55,13
6.221255,146,55,13
6.244609,146,54,13
6.250015,147,54,13
6.311716,146,54,13
6.337495,145,54,13
6.338595,144,54,13
6.371243,144,53,13
6.37469,145,53,13
6.374993,146,53,13
6.379147,146,54,13
6.407639,145,54,13
6.408416,146,54,13
6.408996,147,54,13
6.409203,148,54,13
6.409266,149,54,13
6.441829,150,54,13
6.441884,151,54,13
6.448167,151,55,13
6.477454,152,55,13
6.510357,151,55,13
6.511841,152,55,13
6.538355,151,55,13
6.546223,152,55,13
6.570726,151,55,13
6.575439,150,55,13
6.577719,151,55,13
6.589911,151,56,13
6.611356,150,56,13
6.611662,149,56,13
6.613077,150,56,13
6.613224,151,56,13
6.62184,151,57,13
6.639039,150,57,13
6.639888,149,57,13
6.656072,149,58,13
6.672534,148,58,13
6.674892,148,57,13
6.676424,148,56,13
6.67976,149,56,13
6.67993,150,56,13
6.680032,151,56,13
6.743897,150,56,13
6.748442,151,56,13
6.748617,152,56,13
6.77651,151,56,13
6.780062,152,56,13
6.787416,152,57,13
6.803117,151,57,13
6.808593,150,57,13
6.837565,149,57,13
6.841167,148,57,13
6.845117,149,57,13
6.855336,149,58,13
6.879676,148,58,13
6.918552,147,58,13
6.91895,146,58,13
6.927982,146,59,13
6.952409,145,59,13
6.953626,146,59,13
6.979835,145,59,13
6.981381,144,59,13
6.981577,143,59,13
7.0264,144,59,13
7.060117,143,59,13
7.135385,144,59,13
7.135438,145,59,13
7.164017,144,59,13
7.231262,143,59,13
7.234319,142,59,13
7.245881,142,60,13
7.269511,143,60,13
7.269592,144,60,13
7.297565,143,60,13
7.299796,142,60,13
7.328266,141,60,13
7.332854,140,60,13
7.365484,140,59,13
7.434798,141,59,13
7.435173,142,59,13
7.459856,141,59,13
7.466479,140,59,13
7.468305,139,59,13
7.469895,140,59,13
7.469956,141,59,13
7.503107,140,59,13
7.503345,139,59,13
7.53524,138,59,13
7.536594,139,59,13
7.546298,139,60,13
7.578754,140,60,13
7.602306,139,60,13
7.604043,138,60,13
7.604939,138,59,13
7.6068,138,58,13
7.634638,138,57,13
7.669047,137,57,13
7.676695,138,57,13
7.676769,139,57,13
7.749524,139,56,13
7.752178,140,56,13
7.757554,140,57,13
7.783215,140,56,13
7.787319,140,55,13
7.914701,141,55,13
7.917361,142,55,13
7.94919,141,55,13
7.952073,142,55,13
7.984038,142,54,13
7.984406,141,54,13
7.986804,142,54,13
7.987619,143,54,13
8.014447,142,54,13
8.01656,142,53,13
8.017849,143,53,13
8.046796,142,53,13
8.049383,141,53,13
8.050158,140,53,13
8.051461,139,53,13
8.05275,140,53,13
8.053116,141,53,13
8.087144,142,53,13
8.091156,142,54,13
8.119905,141,54,13
8.121538,142,54,13
8.150609,143,54,13
8.185706,142,54,13
8.21018,141,54,13
8.216957,140,54,13
8.243911,139,54,13
8.245388,139,53,13
8.251097,140,53,13
8.282668,139,53,13
8.319373,138,53,13
8.319756,139,53,13
8.416645,139,52,13
8.416779,139,51,13
8.416785,139,50,13
8.418733,138,50,13
8.421141,139,50,13
8.421599,140,50,13
8.452288,141,50,13
8.483961,141,49,13
8.511661,140,49,13
8.518366,139,49,13
8.519089,140,49,13
8.547553,139,49,13
8.548916,139,48,13
8.553064,140,48,13
8.553163,141,48,13
8.581543,140,48,13
8.582042,140,47,13
8.618696,141,47,13
8.652335,142,47,13
8.678823,142,46,13
8.680826,142,45,13
8.682376,141,45,13
8.690234,141,46,13
8.715426,140,46,13
8.748847,139,46,13
8.751983,140,46,13
8.777507,139,46,13
8.80626,138,46,13
8.876384,139,46,13
8.880697,139,47,13
8.887643,139,48,13
8.909247,139,47,13
8.93588,138,47,13
8.938582,138,46,13
8.943055,139,46,13
8.975478,139,45,13
8.989051,139,46,13
9.005439,138,46,13
9.006374,138,45,13
9.044316,139,45,13
9.078572,140,45,13
9.078653,141,45,13
9.078726,142,45,13
9.104451,142,44,13
9.106302,142,43,13
9.140733,141,43,13
9.147174,141,44,13
9.147728,141,45,13
9.177281,142,45,13
9.177388,143,45,13
9.204313,142,45,13
9.210218,141,45,13
9.211373,142,45,13
9.236568,142,44,13
9.243448,141,44,13
9.243637,140,44,13
9.277242,141,44,13
9.306561,140,44,13
9.310059,139,44,13
9.310663,140,44,13
9.321256,140,45,13
9.367667,139,45,13
9.369592,139,44,13
9.403637,140,44,13
9.413175,140,45,13
9.433889,140,45,12
9.435237,140,44,12
9.437798,141,44,12
9.437887,142,44,12
9.443471,142,45,12
9.456338,142,46,12
9.471731,141,46,12
9.475806,140,46,12
9.479094,141,46,12
9.490755,141,47,12
9.508795,140,47,12
9.544418,141,47,12
9.554763,141,48,12
9.576335,140,48,12
9.577982,139,48,12
9.636876,138,48,12
9.642024,138,47,12
9.646109,139,47,12
9.646245,140,47,12
9.646469,141,47,12
9.669581,141,46,12
9.673852,140,46,12
9.67505,141,46,12
9.682543,141,46,13
9.705147,140,46,13
9.743475,141,46,13
9.777493,142,46,13
9.777546,143,46,13
9.808921,142,46,13
9.810088,143,46,13
9.844555,144,46,13
9.844701,145,46,13
9.90584,144,46,13
9.913228,145,46,13
9.916529,146,46,13
9.973536,145,46,13
10.036005,144,46,13
10.041453,144,46,12
10.042029,143,46,12
10.076077,142,46,12
10.077712,143,46,12
10.111362,144,46,12
10.1122,143,46,12
10.112329,144,46,12
10.139252,143,46,12
10.144998,144,46,12
10.178444,145,46,12
10.206989,145,45,12
10.247822,144,45,12
10.282273,143,45,12
10.286265,144,45,12
10.31979,145,45,12
10.385902,144,45,12
10.413244,143,45,12
10.415441,142,45,12
10.417664,141,45,12
10.445715,140,45,12
10.457981,140,46,12
10.485712,141,46,12
10.515912,141,45,12
10.524583,141,46,12
10.583859,140,46,12
10.586978,141,46,12
10.587064,142,46,12
10.598573,142,46,13
10.621237,143,46,13
10.621333,144,46,13
10.645252,144,45,13
10.67918,144,44,13
10.680888,143,44,13
10.684788,144,44,13
10.685322,145,44,13
10.685509,146,44,13
10.713834,145,44,13
10.715884,144,44,13
10.719957,145,44,13
10.753411,146,44,13
10.782424,145,44,13
10.787319,146,44,13
10.81504,145,44,13
10.853816,146,44,13
10.853869,147,44,13
10.887254,147,43,13
10.917634,146,43,13
10.918243,146,42,13
10.921684,147,42,13
10.921733,148,42,13
10.921883,149,42,13
10.953932,150,42,13
10.985372,151,42,13
10.985502,152,42,13
10.985583,153,42,13
11.017321,153,41,13
11.01773,152,41,13
11.045889,151,41,13
11.048287,150,41,13
11.07891,151,41,13
11.135157,150,41,13
11.169704,149,41,13
11.204735,148,41,13
11.236536,147,41,13
11.241466,147,42,13
11.268556,148,42,13
11.303151,149,42,13
11.33556,148,42,13
11.394435,147,42,13
11.396319,146,42,13
11.400626,147,42,13
11.400924,148,42,13
11.401047,149,42,13
11.401563,150,42,13
11.428172,149,42,13
11.429132,149,41,13
11.445302,149,42,13
11.460325,149,41,13
11.460951,148,41,13
11.461746,147,41,13
11.466877,148,41,13
11.506072,148,42,13
11.529877,147,42,13
11.563659,146,42,13
11.59262,145,42,13
11.619701,144,42,13
11.628216,145,42,13
11.695401,146,42,13
11.724924,145,42,13
11.727792,146,42,13
11.728594,147,42,13
11.728672,148,42,13
11.753753,148,41,13
11.753953,148,40,13
11.761214,149,40,13
11.792289,148,40,13
11.79438,149,40,13
11.828474,150,40,13
11.862343,151,40,13
11.891359,150,40,13
11.892009,150,39,13
11.895464,151,39,13
11.904111,151,40,13
11.923269,151,39,13
11.929061,152,39,13
11.957957,151,39,13
11.963209,152,39,13
11.98964,152,38,13
11.991706,153,38,13
12.01952,153,37,13
12.026703,154,37,13
12.071284,154,38,13
12.090892,154,37,13
12.094699,155,37,13
12.124168,154,37,13
12.128562,155,37,13
12.140691,155,38,13
12.155116,154,38,13
12.161433,153,38,13
12.162746,154,38,13
12.163045,155,38,13
12.163341,156,38,13
12.193836,157,38,13
12.295773,158,38,13
12.3557,157,38,13
12.356678,156,38,13
12.357022,156,37,13
12.387248,155,37,13
12.421637,154,37,13
12.425688,153,37,13
12.428498,154,37,13
12.460099,153,37,13
12.46201,154,37,13
12.49598,155,37,13
12.505673,155,38,13
12.52841,154,38,13
12.5291,155,38,13
12.562887,156,38,13
12.589417,155,38,13
12.593993,156,38,13
12.594135,157,38,13
12.598798,157,39,13
12.629225,158,39,13
12.659238,159,39,13
12.691483,160,39,13
12.691543,161,39,13
12.719543,160,39,13
12.753358,159,39,13
12.758013,158,39,13
12.785162,157,39,13
12.785861,157,38,13
12.792055,158,38,13
12.798211,158,39,13
12.888659,157,39,13
12.922154,156,39,13
12.925426,157,39,13
12.925669,158,39,13
12.952212,158,38,13
12.956107,157,38,13
12.957648,157,37,13
12.958491,158,37,13
12.992102,159,37,13
12.992193,160,37,13
13.026438,160,38,13
13.061504,161,38,13
13.0865,160,38,13
13.095919,161,38,13
13.154026,160,38,13
13.162105,161,38,13
13.198704,161,37,13
13.199044,160,37,13
13.199185,160,36,13
13.20198,161,36,13
13.203097,162,36,13
13.230777,161,36,13
13.236297,160,36,13
13.266328,159,36,13
13.279254,159,37,13
13.297772,159,36,13
13.299815,158,36,13
13.32946,157,36,13
13.367564,158,36,13
13.367675,159,36,13
13.400652,160,36,13
13.426107,159,36,13
13.432483,159,35,13
13.433807,159,34,13
13.435318,158,34,13
13.435481,159,34,13
13.435604,160,34,13
13.502231,161,34,13
13.502653,162,34,13
13.536715,163,34,13
13.564061,162,34,13
13.581008,162,35,13
13.608711,161,35,13
13.611011,162,35,13
13.641851,161,35,13
13.675325,161,34,13
13.677322,162,34,13
13.68268,162,35,13
13.687034,162,36,13
13.712957,163,36,13
13.734897,163,35,13
13.741595,163,34,13
13.742192,164,34,13
13.768906,163,34,13
13.809109,164,34,13
13.838714,164,33,13
13.84438,165,33,13
13.8729,164,33,13
13.873042,164,32,13
13.91945,164,33,13
13.944501,163,33,13
13.953784,163,34,13
13.973997,163,33,13
13.979018,164,33,13
13.979927,165,33,13
13.980158,166,33,13
13.980369,167,33,13
13.980424,168,33,13
13.980667,169,33,13
14.014687,170,33,13
14.020418,170,34,13
14.041017,169,34,13
14.046435,170,34,13
14.046556,171,34,13
14.073034,171,33,13
14.077684,172,33,13
14.113062,173,33,13
14.113254,174,33,13
14.139584,173,33,13
14.141021,172,33,13
14.142951,173,33,13
14.146544,174,33,13
14.242403,174,32,13
14.242753,174,31,13
14.243482,173,31,13
14.279569,174,31,13
14.3071,173,31,13
14.342147,172,31,13
14.373153,172,30,13
14.377498,173,30,13
14.377971,174,30,13
14.409457,173,30,13
14.411957,172,30,13
14.412404,173,30,13
14.412727,174,30,13
14.439393,174,29,13
14.446258,175,29,13
14.477397,176,29,13
14.47764,175,29,13
14.511546,176,29,13
14.512037,175,29,13
14.537978,174,29,13
14.543099,175,29,13
14.612764,176,29,13
14.613007,177,29,13
14.636075,176,29,13
14.640011,175,29,13
14.67593,176,29,13
14.710634,177,29,13
14.739176,176,29,13
14.74071,176,28,13
14.7788,177,28,13
14.810139,176,28,13
14.810671,175,28,13
14.812249,176,28,13
14.812391,177,28,13
14.812746,178,28,13
14.839494,177,28,13
14.843292,177,27,13
14.909769,178,27,13
14.936909,178,26,13
14.937907,177,26,13
14.940291,176,26,13
14.943359,177,26,13
14.943411,178,26,13
14.943687,179,26,13
14.976247,180,26,13
14.980731,180,27,13
14.988824,180,28,13
15.008333,179,28,13
15.012247,180,28,13
15.012847,181,28,13
15.023674,181,29,13
15.041953,180,29,13
15.048323,181,29,13
15.073235,181,28,13
15.078802,180,28,13
15.079855,181,28,13
15.103633,180,28,13
15.111537,181,28,13
15.111645,182,28,13
15.14047,182,27,13
15.155017,182,28,13
15.173107,182,27,13
15.180152,181,27,13
15.180168,182,27,13
15.20375,181,27,13
15.211455,182,27,13
15.24008,181,27,13
15.241087,180,27,13
15.241766,179,27,13
15.245397,178,27,13
15.2468,179,27,13
15.272783,179,26,13
15.274595,179,25,13
15.276714,180,25,13
15.287937,180,26,13
15.309426,180,25,13
15.310196,179,25,13
15.312911,180,25,13
15.313702,181,25,13
15.339126,180,25,13
15.343411,181,25,13
15.343858,182,25,13
15.378958,183,25,13
15.37921,184,25,13
15.379402,185,25,13
15.404002,184,25,13
15.405268,183,25,13
15.410837,184,25,13
15.445428,185,25,13
15.446017,186,25,13
15.453251,186,26,13
15.468057,186,25,13
15.473587,186,24,13
15.475917,185,24,13
15.476184,184,24,13
15.476213,185,24,13
15.506033,184,24,13
15.508276,185,24,13
15.540852,184,24,13
15.543437,185,24,13
15.578092,186,24,13
15.608471,185,24,13
15.613065,186,24,13
15.643785,187,24,13
15.643841,188,24,13
15.64415,189,24,13
15.679431,190,24,13
15.709886,191,24,13
15.710005,192,24,13
15.774549,191,24,13
15.77501,190,24,13
15.801755,189,24,13
15.80628,188,24,13
15.809161,189,24,13
15.809489,190,24,13
15.80973,191,24,13
15.813395,192,24,13
15.845031,193,24,13
15.880497,194,24,13
15.911064,193,24,13
